"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.849653386E0,8.638516068E-3,-7.424529642E-3,-4.789352417E-3
1.854525626E0,7.433883846E-3,-3.726460040E-3,9.493827820E-3
1.859397865E0,1.461952925E-3,-6.067171693E-3,-1.269340515E-3
1.864270105E0,2.593323588E-4,1.058999822E-2,-6.007194519E-3
1.869142344E0,1.570009440E-2,-2.377070487E-4,-7.143974304E-3
1.874014636E0,1.323549449E-2,-3.838602453E-3,1.072120667E-2
1.878886876E0,-4.757151008E-3,-1.328630373E-2,-5.149841309E-5
1.883759115E0,-7.095128298E-3,-8.654221892E-5,1.136779785E-3
1.888631355E0,3.615260124E-3,5.851648748E-3,4.688262939E-3
1.893503594E0,3.581948578E-3,-8.411068469E-3,-9.918212891E-5
1.898375834E0,3.519780934E-3,5.905911326E-3,-1.671791077E-2
1.903248126E0,-7.167652249E-3,1.110590994E-3,-9.455680847E-3
1.908120365E0,-2.261728048E-3,-1.079596207E-2,2.491950989E-3
1.912992605E0,1.092761755E-2,-9.574811906E-3,4.845619202E-3
1.917864844E0,1.439431310E-2,1.827999949E-5,3.618240356E-3
1.922737084E0,5.961470306E-3,3.581445664E-3,5.961418152E-3
1.927609323E0,-1.301586628E-3,1.431043074E-2,1.164436340E-3
1.932481563E0,9.346097708E-3,-7.130604237E-3,-2.407073975E-3
1.937353855E0,8.048817515E-3,-3.478921950E-3,1.185798645E-2
1.942226094E0,1.152479649E-2,7.265161723E-3,1.076698303E-3
1.947098334E0,-1.617908478E-3,-1.418966427E-2,-1.305580139E-3
1.951970573E0,-4.208162427E-4,-5.745187402E-3,8.200645447E-3
1.956842813E0,-3.967661411E-3,-4.493337125E-3,-4.925727844E-3
1.961715053E0,-1.477256417E-3,6.157848984E-3,1.051902771E-3
1.966587292E0,-1.567000896E-2,-2.215027809E-3,-3.705024719E-3
1.971459584E0,-6.745010614E-5,8.445825428E-3,-2.487182617E-3
1.976331823E0,-3.500815481E-3,-8.299574256E-3,-1.433849335E-2
1.981204063E0,-1.014024019E-3,-9.487699717E-3,-1.659393311E-2
1.986076303E0,-5.786001682E-3,4.823543131E-3,-3.396987915E-3
1.990948542E0,9.647153318E-3,-9.444832802E-3,-1.524066925E-2
1.995820782E0,-4.725325853E-3,4.924699664E-3,-3.241539001E-3
2.000693021E0,-3.589633852E-3,2.569966018E-3,8.655548096E-3
2.005565313E0,3.573969007E-3,4.895664752E-3,9.771347046E-3
2.010437553E0,7.145851851E-3,-1.176236197E-2,4.940986633E-3
2.015309792E0,4.770606756E-5,-1.065786928E-3,3.712654114E-3
2.020182032E0,2.446934581E-3,6.067819893E-3,1.307487488E-3
2.025054271E0,7.760524750E-5,-2.304207534E-3,-7.013320923E-3
2.029926511E0,1.066939533E-2,-5.785297602E-3,4.916191101E-3
2.034798751E0,1.174976677E-2,2.438351512E-4,1.268386841E-4
2.039671042E0,6.885848939E-3,1.451763511E-2,-3.435134888E-3
2.044543282E0,7.910259068E-3,7.320147008E-3,4.902839661E-3
2.049415521E0,1.140219718E-2,-2.206314355E-3,-3.447532654E-3
2.054287761E0,-5.315050483E-3,1.444753259E-2,2.516746521E-3
2.059160001E0,-5.230754614E-3,1.071012393E-2,-1.174926758E-2
2.064032240E0,-1.462941989E-2,-4.837643355E-3,-3.342628479E-3
2.068904480E0,1.044606417E-2,2.327878028E-3,2.621650696E-3
2.073776771E0,-1.413181424E-3,-8.402414620E-3,6.159782410E-3
2.078649011E0,-3.662675619E-3,-9.590063244E-3,9.670257568E-3
2.083521251E0,-5.966491997E-3,-5.917407572E-3,6.028175354E-3
2.088393490E0,2.404257655E-3,3.630209714E-3,1.230239868E-3
2.093265730E0,-7.043235004E-3,-2.376779914E-3,-2.341270447E-3
2.098137969E0,1.321695745E-3,-5.858119577E-3,3.613471985E-3
2.103010209E0,-3.411676735E-3,2.472985536E-3,3.582954407E-3
2.107882448E0,1.405052841E-3,6.600096822E-5,3.553390503E-3
2.112754740E0,1.093012094E-2,-9.400010109E-3,4.710197449E-3
2.117626980E0,2.584233880E-3,7.343016565E-3,4.670143127E-3
2.122499219E0,6.105937064E-3,9.672679007E-3,1.070976257E-3
2.127371459E0,6.037160754E-3,-9.442575276E-3,-2.499580383E-3
2.132243698E0,-1.422599331E-2,-1.529697701E-2,1.082420349E-3
2.137115938E0,-8.146770298E-3,-1.162031665E-2,4.633903503E-3
2.141988230E0,2.851635218E-4,-1.149215922E-2,-9.651184082E-3
2.146860469E0,-1.034644246E-2,-4.271559417E-3,-3.634452820E-3
2.151732709E0,7.542423904E-3,-3.075737506E-3,7.080078125E-3
2.156604948E0,1.344069839E-2,-8.997995406E-3,-9.597778320E-3
2.161477188E0,-5.638830364E-3,1.733705401E-3,-1.070594788E-2
2.166349428E0,1.555904746E-3,-2.997521311E-3,3.628730774E-3
2.171221667E0,6.345674396E-3,-6.531387568E-3,8.345603943E-3
2.176093907E0,1.464239508E-2,8.971717209E-3,1.154899597E-3
2.180966198E0,2.675212920E-3,-1.740965992E-3,-4.291534424E-5
2.185838438E0,2.692647278E-3,7.714632899E-3,-4.291534424E-5
2.190710678E0,-3.268353641E-3,4.862435162E-4,2.330780029E-3
2.195582917E0,7.453598082E-3,5.276232958E-3,-4.810333252E-3
2.200455157E0,3.841139376E-3,-8.995722979E-3,1.165390015E-3
2.205327396E0,-9.865462780E-4,-4.184409976E-3,-7.154464722E-3
2.210199636E0,-9.674504399E-4,-7.780976593E-3,-1.158714294E-3
2.215071928E0,5.045026541E-3,-7.713846862E-3,2.410888672E-3
2.219944167E0,5.014143884E-3,-5.287837237E-3,5.952835083E-3
2.224816407E0,7.328063250E-3,-5.197554827E-3,9.465217590E-3
2.229688646E0,3.687888384E-3,-1.822447777E-2,4.637718201E-3
2.234560886E0,1.083420217E-2,-8.602865040E-3,1.528167725E-2
2.239433126E0,7.179051638E-3,-9.715862572E-3,8.031845093E-3
2.244305365E0,1.428186148E-2,1.056198031E-2,6.777763367E-3
2.249177605E0,1.064171642E-2,-1.467190683E-3,9.096145630E-3
2.254049896E0,-2.478919923E-3,-2.659857273E-4,3.085136414E-3
2.258922136E0,1.298476011E-2,-1.419615000E-3,1.873016357E-3
2.263794376E0,4.563562572E-3,9.685531259E-4,-8.826255798E-3
2.268666615E0,1.404742897E-2,5.696736276E-3,-1.629829407E-3
2.273538855E0,9.149394929E-3,-5.002975464E-3,4.318237305E-3
2.278411094E0,1.976110041E-3,9.619407356E-4,7.219314575E-4
2.283283334E0,1.927323639E-3,-2.166256309E-4,1.021099091E-2
2.288155626E0,-1.821437851E-2,-2.271570265E-4,7.752418518E-3
2.293027865E0,-3.806564957E-3,-2.522058785E-4,5.664825439E-4
2.297900105E0,-1.208773255E-2,5.687359720E-3,-3.000259399E-3
2.302772344E0,1.290933043E-2,-2.935007215E-4,5.333900452E-3
2.307644584E0,9.130239487E-4,-3.864604980E-3,1.728057861E-3
2.312516823E0,3.406785429E-3,-5.089882761E-3,-6.599426270E-4
2.317389063E0,6.964832544E-3,-8.606113493E-3,-3.027915955E-3
2.322261355E0,1.170997322E-2,-9.806685150E-3,-6.563186646E-3
2.327133594E0,-2.621166408E-3,-1.568747684E-2,-1.759529114E-3
2.332005834E0,-1.314342022E-3,8.129138499E-3,-2.932548523E-3
2.336878073E0,-1.248687506E-3,8.078001440E-3,-1.720428467E-3
2.341750313E0,-1.270964742E-3,1.276136935E-2,6.675720215E-4
2.346622553E0,-8.357148618E-3,5.491111428E-3,-6.461143494E-3
2.351494792E0,-4.715047777E-3,-9.999126196E-3,4.276275635E-3
2.356367032E0,4.846327007E-3,-4.169270396E-4,-5.083084106E-4
2.361239323E0,8.378215134E-3,-1.612856984E-3,4.244804382E-3
2.366111563E0,-1.208409667E-4,-1.106468216E-2,-5.286216736E-3
2.370983803E0,5.826503038E-3,-1.571848989E-2,-1.680374146E-3
2.375856042E0,1.026101410E-3,6.969191134E-3,1.893997192E-3
2.380728282E0,3.431797028E-3,-7.346104831E-3,1.877784729E-3
2.385600521E0,8.133590221E-3,-1.557778940E-2,5.423545837E-3
2.390472761E0,-6.138980389E-3,2.360325307E-3,-5.569458008E-4
2.395345001E0,-2.544760704E-3,-1.189146191E-3,8.944511414E-3
2.400217292E0,-3.786694258E-3,-8.255928755E-3,-1.487159729E-2
2.405089532E0,-7.363557816E-3,-1.052985340E-2,4.245758057E-3
2.409961771E0,-1.341156662E-3,1.564657688E-2,6.585121155E-3
2.414834011E0,-6.183099002E-3,1.910835505E-2,-1.777648926E-3
2.419706251E0,1.403060555E-2,4.706516862E-3,2.985000610E-3
2.424578490E0,2.068527043E-3,-1.294925809E-3,4.146575928E-3
2.429450730E0,-5.060106516E-3,-4.872206599E-3,4.112243652E-3
2.434323021E0,-1.489393413E-3,7.026996464E-3,5.265235901E-3
2.439195261E0,1.157744974E-2,8.085008711E-3,-4.275321960E-3
2.444067501E0,1.147733629E-2,-1.403979957E-3,-6.613731384E-3
2.448939740E0,-1.832810789E-2,1.524394378E-2,-6.709861755E-2
2.453811980E0,5.649752915E-3,1.514813676E-2,1.180553436E-2
2.458684219E0,-3.243071213E-2,-9.064000845E-2,8.649349213E-2
2.463556459E0,-2.150946856E-2,-5.182332546E-2,2.879238129E-2
2.468428698E0,1.552368701E-2,4.467659444E-2,-1.893043518E-2
2.473300938E0,1.780874282E-2,5.623510480E-2,2.277374268E-2
2.478173230E0,1.532629132E-2,2.727889270E-2,-5.220222473E-2
2.483045469E0,-2.683781087E-3,-2.274507284E-2,-2.921199799E-2
2.487917709E0,-1.434154809E-3,-3.443869948E-2,1.970005035E-2
2.492789948E0,9.193569422E-4,2.634779364E-2,-2.319812775E-2
2.497662188E0,1.998852938E-2,3.325286135E-2,1.260662079E-2
2.502534428E0,-3.908384591E-3,-1.091485471E-2,-1.745223999E-3
2.507406667E0,-1.505307853E-3,-1.797299460E-2,1.832008362E-3
2.512278959E0,6.769374013E-3,5.978915840E-3,5.377769470E-3
2.517151198E0,-8.824020624E-3,1.667293161E-2,1.771926880E-3
2.522023438E0,3.087751567E-3,2.719080448E-2,1.757621765E-3
2.526895678E0,1.138267666E-2,-5.070168525E-3,7.677078247E-3
2.531767917E0,1.773245633E-3,-6.154716015E-3,1.678466797E-3
2.536640157E0,1.243829727E-2,9.374670684E-3,5.225181580E-3
2.541512396E0,8.798837662E-3,9.298924357E-3,9.929656982E-3
2.546384636E0,-7.601156831E-4,-3.805048764E-3,-2.457714081E-2
2.551256928E0,-4.246052355E-3,-4.958033562E-3,-1.606369019E-2
2.556129167E0,4.037216306E-3,1.054657996E-2,-4.978179932E-4
2.561001407E0,7.634013891E-3,-3.784108907E-3,9.002685547E-3
2.565873646E0,-7.850594819E-3,1.070607454E-3,1.367473602E-2
2.570745886E0,-7.701687515E-3,-1.555496827E-2,-1.871109009E-3
2.575618126E0,1.141002774E-2,-1.902765408E-2,-6.694793701E-4
2.580490365E0,4.145562649E-3,-1.294614375E-2,-8.973121643E-3
2.585362605E0,2.078457177E-2,6.128169596E-3,5.346298218E-3
2.590234896E0,2.845272422E-3,2.503640950E-3,-5.381584167E-3
2.595107136E0,8.767716587E-3,1.312702894E-3,5.989074707E-4
2.599979376E0,1.102177054E-2,-5.833014846E-3,1.840019226E-2
2.604851615E0,7.423050702E-3,2.484034747E-3,1.627922058E-3
2.609723855E0,6.243519485E-3,-3.484655172E-3,-3.133773804E-3
2.614596094E0,2.626813948E-3,7.201205939E-3,-1.379203796E-2
2.619468334E0,9.825624526E-3,1.184802130E-2,-4.179954529E-3
2.624340626E0,2.603150904E-3,-1.788161695E-2,-7.705688477E-3
2.629212865E0,1.093088835E-2,-1.178033277E-2,-1.476383209E-2
2.634085105E0,-2.120114863E-3,-9.349092841E-3,-1.107883453E-2
2.638957344E0,-1.627828926E-2,-4.520602524E-3,-6.239891052E-3
2.643829584E0,1.117111742E-2,8.518993855E-3,6.870269775E-3
2.648701823E0,8.685797453E-3,2.442322671E-3,-2.682685852E-3
2.653574063E0,-7.993355393E-4,-5.943626165E-3,-1.215744019E-2
2.658446303E0,-5.486350507E-3,-1.420142129E-2,1.880741119E-2
2.663318542E0,-1.373909786E-2,1.083313674E-2,2.221202850E-2
2.668190834E0,6.456896663E-4,1.669513807E-2,3.033733368E-2
2.673063073E0,-1.127737015E-2,3.529340029E-3,1.821327209E-2
2.677935313E0,9.022541344E-3,3.487501293E-3,-2.348518372E-2
2.682807553E0,1.367774606E-2,4.633083940E-3,-1.023292542E-2
2.687679792E0,-5.476351827E-3,7.014278322E-3,-1.726913452E-2
2.692552032E0,5.351312459E-3,5.741704255E-3,-2.187538147E-2
2.697424271E0,-6.755813956E-4,-2.040515840E-2,-2.698898315E-3
2.702296511E0,-8.997548372E-3,1.066013053E-2,4.446029663E-3
2.707168803E0,-7.811732590E-3,2.846690640E-2,2.034187317E-3
2.712041042E0,-1.367076859E-2,1.284327358E-2,1.507568359E-2
2.716913282E0,-6.408825517E-3,8.386597037E-4,1.376247406E-2
2.721785521E0,-9.934712201E-3,-8.706193417E-3,1.602268219E-2
2.726657761E0,8.427947760E-4,8.070580661E-4,1.351451874E-2
2.731530001E0,4.378825426E-3,2.004306763E-3,1.577663422E-2
2.736402240E0,1.027406752E-2,4.335097969E-3,2.587318420E-3
2.741274480E0,5.523443222E-3,4.228945822E-3,1.087474823E-2
2.746146771E0,1.738825440E-2,4.152331501E-3,1.078414917E-2
2.751019011E0,4.269197583E-3,-1.888059080E-3,2.385139465E-3
2.755891251E0,1.870714128E-3,-1.020888239E-2,9.486198425E-3
2.760763490E0,1.837417483E-3,-1.129445806E-2,2.285957336E-3
2.765635730E0,7.768437266E-3,-6.449751556E-3,1.078605652E-3
2.770507969E0,-1.481051371E-2,-4.005238414E-3,-1.198768616E-2
2.775380209E0,-6.381042302E-3,3.167297691E-3,-7.139205933E-3
2.780252448E0,1.147460192E-2,6.748065352E-3,-8.266448975E-3
2.785124688E0,1.020314544E-2,9.067982435E-3,-1.175785065E-2
2.789996928E0,-2.942800522E-3,-5.314126611E-4,-1.640892029E-2
2.794869219E0,6.541833282E-4,2.556160092E-2,-1.627254486E-2
2.799741459E0,1.727890968E-2,1.229287311E-2,-1.613616943E-2
2.804613698E0,1.721848547E-2,7.400862873E-3,-1.837635040E-2
2.809485938E0,-1.370508596E-2,1.461394131E-4,-1.228809357E-2
2.814358178E0,-7.673576474E-3,-1.025345176E-3,3.246307373E-3
2.819230417E0,-9.929064661E-3,-8.137155324E-3,-2.716064453E-3
2.824102657E0,-2.742044628E-3,4.976335913E-3,7.990837097E-3
2.828974948E0,-6.284154952E-3,3.764793277E-3,1.029682159E-2
2.833847188E0,-3.861103207E-3,7.296826690E-3,-1.659393311E-3
2.838719428E0,-9.811218828E-3,-5.761615932E-3,3.104209900E-3
2.843591667E0,-8.516892791E-3,-8.158065379E-3,5.452156067E-3
2.848463907E0,6.953448057E-3,7.402241230E-3,-1.715660095E-3
2.853336146E0,-2.720616758E-3,-2.081338316E-3,-5.262374878E-3
2.858208386E0,-7.536910474E-3,3.888182342E-3,-1.352882385E-2
2.863080626E0,8.463785052E-4,-9.170707315E-3,-5.105018616E-3
2.867952865E0,-7.488638163E-3,4.049725831E-4,-6.249427795E-3
2.872825157E0,-5.069889128E-3,-4.373736680E-3,3.298759460E-3
2.877697396E0,1.509099454E-2,1.629400998E-3,3.271102905E-3
2.882569636E0,-1.657359302E-3,-1.141066477E-2,1.392650604E-2
2.887441876E0,-7.553428411E-3,-8.953664452E-3,6.689071655E-3
2.892314115E0,-6.350703537E-3,-1.476838440E-2,1.019287109E-2
2.897186355E0,-2.783406526E-3,-3.839097917E-4,8.921623230E-3
2.902058594E0,-7.541365921E-3,7.960420102E-3,-8.959770203E-3
2.906930834E0,-6.367325783E-3,4.392948002E-3,-2.948760986E-3
2.911803073E0,-8.677169681E-3,9.077593684E-3,-1.123428345E-2
2.916675365E0,9.168468416E-3,-1.000327989E-2,7.314682007E-4
2.921547605E0,7.791742682E-4,-2.838943154E-3,-5.210876465E-3
2.926419844E0,-7.424317300E-3,-1.683909446E-3,-9.916305542E-3
2.931292084E0,9.296678007E-3,1.864492893E-3,-1.458168030E-2
2.936164323E0,-1.213697344E-2,-2.882726490E-3,1.165485382E-2
2.941036563E0,9.371690452E-3,-1.655019820E-3,9.183883667E-3
2.945908803E0,9.391583502E-3,-1.711439341E-3,-3.900527954E-4
2.950781042E0,2.172537148E-3,1.968723908E-2,1.148414612E-2
2.955653282E0,1.048971713E-2,1.712199301E-2,-2.856254578E-3
2.960525521E0,3.232941031E-3,3.914088011E-4,5.476951599E-3
2.965397813E0,1.033958048E-2,-5.588680506E-3,6.837844849E-4
2.970270053E0,5.486965179E-3,8.690640330E-3,-2.883911133E-3
2.975142292E0,4.163771868E-3,-6.768189371E-3,7.019042969E-4
2.980014532E0,-7.730796933E-3,-1.384637132E-2,1.882553101E-3
2.984886771E0,-1.596520096E-2,6.422813982E-3,-2.882003784E-3
2.989759011E0,-4.760697484E-4,-4.268825054E-3,6.639480591E-3
2.994631251E0,7.550641894E-4,-4.303660244E-3,-4.099845886E-3
2.999503490E0,-2.772353590E-3,-4.323687404E-3,-7.627487183E-3
3.004375782E0,1.034856588E-2,5.196698010E-3,-4.002571106E-3
3.009248021E0,-1.480922103E-3,1.699699834E-2,1.964569092E-3
3.014120261E0,-5.004506558E-3,4.958052188E-3,7.884979248E-3
3.018992501E0,-6.124205887E-3,-9.326059371E-3,-4.051208496E-3
3.023864740E0,4.723377526E-3,-5.772240460E-3,-1.945018768E-2
3.028736980E0,-1.308218017E-2,-4.520162940E-3,-8.604049683E-3
3.033609219E0,-1.178945601E-2,-9.482204914E-4,5.712509155E-3
3.038481459E0,1.318752766E-4,-1.516783237E-2,-9.767532349E-3
3.043353698E0,3.688797355E-3,-9.118672460E-3,-3.749847412E-3
3.048225990E0,4.982203245E-5,9.967215359E-3,2.216339111E-3
3.053098230E0,1.232922077E-3,-9.092230350E-3,-1.362800598E-3
3.057970469E0,1.657853276E-2,-1.014326513E-2,4.583358765E-3
3.062842709E0,1.287578791E-2,5.375318229E-3,-2.031326294E-4
3.067714948E0,5.642950535E-3,5.404762924E-4,6.921768188E-3
3.072587188E0,1.032605022E-2,5.528740585E-4,5.676269531E-3
3.077459428E0,-4.037655890E-3,-1.013292372E-2,1.393890381E-2
3.082331667E0,6.719388068E-3,1.766752452E-3,7.886886597E-3
3.087203907E0,-6.369020790E-3,6.473675370E-3,-9.984016418E-3
3.092076198E0,-1.467221603E-2,-1.873370260E-3,-6.340026855E-3
3.096948438E0,-6.316401064E-3,4.094220698E-3,8.363723755E-4
3.101820678E0,4.401914775E-3,-1.916639507E-3,1.388645172E-2
3.106692917E0,9.021833539E-4,-3.172669560E-3,3.087997437E-3
3.111565157E0,-9.691189975E-3,-7.920991629E-3,3.061294556E-3
3.116437396E0,-1.078617573E-2,-1.496100053E-2,-2.899169922E-3
3.121309636E0,2.314597368E-3,-1.243104786E-2,5.434036255E-3
3.126181876E0,-7.219351828E-3,5.466420203E-3,-6.482124329E-3
3.131054115E0,-2.429328859E-3,-4.827976227E-4,7.816314697E-3
3.135926407E0,9.428977966E-3,7.804084569E-3,-2.931594849E-3
3.140798646E0,1.110114157E-3,8.928224444E-3,-4.094123840E-3
3.145670886E0,-3.621947020E-3,1.002866775E-2,-1.686096191E-3
3.150543126E0,1.661390811E-2,1.637950540E-3,-2.859115601E-3
3.155415365E0,8.177258074E-3,-1.978579909E-3,-1.826763153E-2
3.160287605E0,-8.752942085E-5,-1.630661264E-2,-8.618354797E-3
3.165159844E0,4.730358720E-3,5.155526102E-3,-1.329612732E-2
3.170032084E0,-7.197685540E-3,-2.051346004E-3,-1.793289185E-2
3.174904323E0,1.318465173E-2,1.213985309E-2,-2.134513855E-2
3.179776563E0,1.104552299E-2,1.429896802E-2,-2.710533142E-2
3.184648855E0,4.103340209E-3,5.770944059E-3,7.546424866E-3
3.189521094E0,-2.737071365E-3,2.061903477E-3,-8.296966553E-4
3.194393334E0,-9.694889188E-3,6.751567125E-3,2.054405212E-2
3.199265573E0,-2.190224826E-3,-1.362795383E-2,-4.555702209E-3
3.204137813E0,-1.942954957E-3,-1.005279273E-2,-3.333091736E-3
3.209010053E0,1.251772791E-2,-1.481656730E-2,5.003929138E-3
3.213882292E0,-3.574863076E-4,3.013581038E-3,3.774642944E-3
3.218754532E0,8.009620011E-3,8.940555155E-3,1.442718506E-2
3.223626771E0,5.564987659E-3,8.868508041E-3,6.103515625E-5
3.228499063E0,4.603844136E-3,-1.032696664E-2,4.808425903E-3
3.233371303E0,-1.175212115E-2,9.839907289E-3,-2.354621887E-3
3.238243542E0,5.353406072E-3,1.276351511E-3,9.534835815E-3
3.243115782E0,-5.088422447E-3,1.182135940E-2,1.182842255E-2
3.247988021E0,4.606641829E-3,6.918832660E-3,-1.420974731E-4
3.252860261E0,3.566276282E-3,-1.938275248E-2,-6.075859070E-3
3.257732501E0,-1.026257873E-3,2.046480775E-3,-9.059906006E-5
3.262604740E0,-1.859873533E-3,1.872003078E-3,1.177978516E-2
3.267476980E0,2.163577825E-3,6.389014423E-3,4.558563232E-3
3.272349271E0,7.471170276E-3,-4.607055336E-3,9.266853333E-3
3.277221511E0,7.884405553E-3,-3.611534834E-3,8.000373840E-3
3.282093751E0,1.981221139E-3,-1.782387868E-2,4.371643066E-3
3.286965990E0,-5.436882377E-3,8.572973311E-3,9.084701538E-3
3.291838230E0,-2.035158873E-2,5.276642740E-3,7.019042969E-4
3.296710469E0,-1.400680095E-2,-1.393899322E-3,4.259109497E-3
3.301582709E0,3.587635607E-2,-1.911351085E-2,-5.245208740E-4
3.306454948E0,1.090984792E-3,-2.131194249E-2,-7.642745972E-3
3.311327188E0,-6.667993963E-3,8.892811835E-3,3.278350830E-2
3.316199428E0,1.703837514E-2,-1.725108176E-2,-2.803134918E-2
3.321071667E0,-1.049689204E-2,7.009804249E-4,-2.867698669E-3
3.325943959E0,-2.365089953E-3,1.387166977E-2,1.021385193E-2
3.330816198E0,1.787506416E-2,-8.810758591E-3,-8.863449097E-3
3.335688438E0,8.124135435E-3,-4.253461957E-4,3.082275391E-3
3.340560678E0,1.041240990E-2,-2.416090667E-2,-6.440162659E-3
3.345432917E0,-3.466904163E-4,-3.791909665E-3,-9.947776794E-3
3.350305157E0,-3.777999431E-3,-2.628937364E-3,2.006530762E-3
3.355177396E0,8.164141327E-3,-1.094321907E-2,6.737709045E-3
3.360049636E0,8.684620261E-4,-2.540223300E-3,1.974105835E-2
3.364921876E0,1.928672194E-3,1.044355333E-3,8.893966675E-3
3.369794115E0,-3.013037145E-3,-1.278594136E-3,5.260467529E-3
3.374666407E0,2.842150629E-3,9.418115020E-3,1.655578613E-3
3.379538646E0,-2.002944052E-2,-5.974352360E-3,1.113891602E-2
3.384410886E0,-1.449646056E-2,6.136655807E-3,1.579761505E-2
3.389283126E0,-1.025456935E-2,3.843586892E-3,1.685523987E-2
3.394155365E0,-7.162682712E-3,-7.898136973E-4,1.315593719E-2
3.399027605E0,-5.327392370E-3,-7.773086429E-3,-7.129669189E-3
3.403899844E0,-9.442765266E-3,-3.951936960E-4,2.429008484E-3
3.408772084E0,-4.669021815E-2,9.142123163E-4,5.972862244E-3
3.413644323E0,-5.412638783E-1,5.094821379E-2,-4.393672943E-2
3.418516563E0,-2.899696350E0,-9.208494425E-2,-1.270866394E-2
3.423388803E0,-4.066520691E0,-4.731750190E-1,1.144132614E-1
3.428261094E0,-4.241182327E0,-2.967990339E-1,-7.053756714E-2
3.433133334E0,-4.002731323E0,-7.510616630E-2,5.112457275E-2
3.438005573E0,-3.214280844E0,5.076321587E-2,-2.741813660E-3
3.442877813E0,-2.543937206E0,1.752842069E-1,-1.470088959E-2
3.447750053E0,-1.393311262E0,4.155531898E-2,-1.468086243E-2
3.452622292E0,-1.056308523E-1,-2.457480319E-2,6.851196289E-3
3.457494532E0,1.506709337E0,-8.521077037E-2,3.194904327E-2
3.462366771E0,2.980684280E0,-2.264641523E-1,1.478452682E-1
3.467239063E0,4.079806805E0,-1.368591785E-1,-7.765769958E-3
3.472111303E0,5.000655174E0,-8.395193517E-2,-5.552387238E-2
3.476983542E0,4.690744400E0,-2.323678285E-1,-2.705116272E-1
3.481855782E0,4.148857117E0,-2.612207532E-1,2.667369843E-1
3.486728021E0,2.785298347E0,1.082260609E-1,5.748720169E-1
3.491600261E0,4.634066224E-1,2.119961977E-1,-8.125238419E-1
3.496472501E0,-7.648024559E-1,1.224693581E-1,-9.536743164E-2
3.501344740E0,-7.064907551E-1,-6.815237552E-2,2.263298035E-1
3.506216980E0,-9.250545502E-1,-1.392281353E-1,9.813594818E-2
3.511089219E0,-1.096077085E0,-1.988316327E-2,-1.219387054E-1
3.515961459E0,-1.030667424E0,1.631597430E-2,-1.157989502E-1
3.520833751E0,-8.002608418E-1,4.979382455E-2,7.561683655E-2
3.525705990E0,-7.123280168E-1,9.278450161E-2,5.279350281E-2
3.530578230E0,-7.310122848E-1,5.715873837E-2,-2.021694183E-2
3.535450469E0,-7.248721123E-1,7.180865854E-2,-5.607128143E-2
3.540322709E0,-6.032377481E-1,1.711128652E-1,1.161174774E-1
3.545194948E0,-7.808964849E-1,2.950843573E-1,5.016899109E-2
3.550067188E0,-1.031616688E0,2.946488261E-1,-8.383750916E-2
3.554939428E0,-9.469298124E-1,3.721337318E-1,-2.881145477E-2
3.559811667E0,-7.996093035E-1,5.134646297E-1,5.360031128E-2
3.564683907E0,-9.440693855E-1,5.613142848E-1,2.279033661E-1
3.569556146E0,-1.118946195E0,5.871742368E-1,8.761310577E-2
3.574428438E0,-8.719942570E-1,4.767649993E-2,2.429272652E0
3.579300678E0,-2.226943731E0,7.346545458E-1,-5.446672440E-1
3.584172917E0,-1.917702198E0,6.647338867E-1,2.904968262E-1
3.589045157E0,-2.152701855E0,9.021760225E-1,-2.322187424E-1
3.593917396E0,-2.348390341E0,1.161244512E0,-1.073348999E0
3.598789636E0,-1.925004363E0,1.157658339E0,-1.276165009E0
3.603661876E0,-1.536659002E0,1.154031754E0,-1.280294418E0
3.608534115E0,-1.044020772E0,1.064799190E0,-8.039112091E-1
3.613406355E0,-6.596322656E-1,9.344142675E-1,-2.147159576E-1
3.618278594E0,5.190682039E-2,8.623104692E-1,8.051815033E-1
3.623150834E0,3.086193651E-2,5.726457834E-1,3.136405945E0
3.628023126E0,-5.408318043E-1,6.526134014E-1,1.269464493E-1
3.632895365E0,-1.278752565E0,4.379710555E-1,-1.934938431E-1
3.637767605E0,-1.598721623E0,2.912376821E-1,-1.548776627E-1
3.642639844E0,-1.672832489E0,2.215857655E-1,-3.458538055E-1
3.647512084E0,-1.585815430E0,2.512856722E-1,-3.692255020E-1
3.652384323E0,-1.639902592E0,3.203439713E-1,-8.772087097E-2
3.657256563E0,-1.504440546E0,4.380428195E-1,-2.057743073E-2
