"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.487678557E1,1.957001835E-1,1.489703804E-1,-2.938938737E-1
1.487922167E1,2.066954374E-1,1.642415524E-1,-3.317664266E-1
1.488165781E1,2.152473032E-1,1.782910377E-1,-3.666610718E-1
1.488409391E1,2.201340795E-1,1.837886721E-1,-3.978142738E-1
1.488653000E1,2.299076319E-1,1.905079931E-1,-4.283566475E-1
1.488896615E1,2.372378111E-1,1.905079931E-1,-4.515688419E-1
1.489140224E1,2.390703410E-1,1.831778288E-1,-4.717268050E-1
1.489383839E1,2.421245873E-1,1.758476496E-1,-4.869979918E-1
1.489627448E1,2.457896620E-1,1.721825749E-1,-4.949389994E-1
1.489871063E1,2.494547516E-1,1.709608734E-1,-4.986040890E-1
1.490114672E1,2.506764531E-1,1.691283286E-1,-4.967715442E-1
1.490358281E1,2.494547516E-1,1.666849405E-1,-4.882196784E-1
1.490601896E1,2.482330501E-1,1.624090075E-1,-4.741701782E-1
1.490845505E1,2.421245873E-1,1.587439328E-1,-4.564556181E-1
1.491089120E1,2.354052663E-1,1.569113880E-1,-4.320217371E-1
1.491332729E1,2.286859453E-1,1.587439328E-1,-4.033119082E-1
1.491576344E1,2.201340795E-1,1.593547761E-1,-3.672719002E-1
1.491819953E1,2.085279822E-1,1.569113880E-1,-3.299338818E-1
1.492063563E1,1.987544298E-1,1.556897014E-1,-2.890070975E-1
1.492307177E1,1.840940863E-1,1.520246118E-1,-2.474694997E-1
1.492550786E1,1.676012129E-1,1.422510594E-1,-2.034884989E-1
1.492794401E1,1.498866528E-1,1.312558055E-1,-1.588966399E-1
1.493038011E1,1.321720779E-1,1.196497083E-1,-1.118614078E-1
1.493281625E1,1.120141149E-1,1.025459841E-1,-6.482616812E-2
1.493525234E1,9.124530852E-2,8.483141661E-2,-1.718007959E-2
1.493768849E1,7.047650218E-2,6.528430432E-2,3.168770298E-2
1.494012458E1,5.031854287E-2,4.451549426E-2,8.299887180E-2
1.494256068E1,2.954973653E-2,1.397313084E-2,1.324774921E-1
1.494499682E1,8.170082234E-3,-1.534753758E-2,1.795127392E-1
1.494743292E1,-1.259872504E-2,-4.405735806E-2,2.296022177E-1
1.494986906E1,-3.214583546E-2,-7.276718318E-2,2.735832036E-1
1.495230516E1,-5.169294775E-2,-1.057529300E-1,3.200076222E-1
1.495474130E1,-6.757497787E-2,-1.320193708E-1,3.652102947E-1
1.495717740E1,-7.979192585E-2,-1.595074832E-1,4.085804522E-1
1.495961349E1,-9.445225447E-2,-1.876064688E-1,4.513397813E-1
1.496204964E1,-1.048366576E-1,-2.120403498E-1,4.934882224E-1
1.496448573E1,-1.139993668E-1,-2.346417010E-1,5.307499170E-1
1.496692188E1,-1.231620759E-1,-2.584647536E-1,5.661790371E-1
1.496935797E1,-1.286597103E-1,-2.798444033E-1,5.991647840E-1
1.497179406E1,-1.335464865E-1,-2.981698215E-1,6.260420680E-1
1.497423021E1,-1.384332627E-1,-3.140518367E-1,6.498651505E-1
1.497666630E1,-1.402658075E-1,-3.287121952E-1,6.688013673E-1
1.497910245E1,-1.420983374E-1,-3.372640312E-1,6.834617257E-1
1.498153854E1,-1.427091956E-1,-3.452050686E-1,6.932352781E-1
1.498397469E1,-1.408766508E-1,-3.507026732E-1,6.987329125E-1
1.498641078E1,-1.427091956E-1,-3.519243896E-1,7.011762857E-1
1.498884688E1,-1.378224194E-1,-3.452050686E-1,6.999546289E-1
1.499128302E1,-1.353790164E-1,-3.378748894E-1,6.956786513E-1
1.499371912E1,-1.353790164E-1,-3.323772550E-1,6.914027333E-1
1.499615526E1,-1.341573298E-1,-3.201603293E-1,6.840725541E-1
1.499859136E1,-1.341573298E-1,-3.048891425E-1,6.742990017E-1
1.500102750E1,-1.347681731E-1,-2.890070975E-1,6.651363373E-1
1.500346359E1,-1.378224194E-1,-2.706816792E-1,6.547518969E-1
1.500589969E1,-1.390441060E-1,-2.480803430E-1,6.413132548E-1
1.500833583E1,-1.439308822E-1,-2.273115367E-1,6.272637844E-1
1.501077198E1,-1.506502032E-1,-2.089861184E-1,6.119925976E-1
1.501320807E1,-1.567586809E-1,-1.869956106E-1,5.948888659E-1
1.501564417E1,-1.640888453E-1,-1.674485058E-1,5.753417611E-1
1.501808031E1,-1.756949425E-1,-1.503447890E-1,5.545729399E-1
1.502051641E1,-1.854684949E-1,-1.314085126E-1,5.313607454E-1
1.502295255E1,-1.976854503E-1,-1.136939451E-1,5.087594390E-1
1.502538865E1,-2.129566222E-1,-1.014770046E-1,4.843255281E-1
1.502782479E1,-2.288386524E-1,-8.987089992E-2,4.598916173E-1
1.503026089E1,-2.453315258E-1,-7.948649675E-2,4.385119677E-1
1.503269698E1,-2.630461156E-1,-7.032378763E-2,4.165214598E-1
1.503513313E1,-2.825932205E-1,-6.299362332E-2,3.981960714E-1
1.503756922E1,-3.009186387E-1,-5.932854116E-2,3.804814816E-1
1.504000536E1,-3.186331987E-1,-5.566345528E-2,3.627669215E-1
1.504244146E1,-3.400128484E-1,-5.627430230E-2,3.450523317E-1
1.504487755E1,-3.607816696E-1,-5.871769413E-2,3.297811747E-1
1.504731370E1,-3.797179163E-1,-5.993938819E-2,3.120665848E-1
1.504974979E1,-3.974325061E-1,-6.360447407E-2,2.937411666E-1
1.505218594E1,-4.139253795E-1,-7.459972054E-2,2.754157484E-1
1.505462203E1,-4.310291111E-1,-8.742751181E-2,2.546469569E-1
1.505705818E1,-4.432460368E-1,-1.039203927E-1,2.289913595E-1
1.505949427E1,-4.536304474E-1,-1.246891990E-1,2.033357769E-1
1.506193042E1,-4.603497684E-1,-1.454579979E-1,1.703500301E-1
1.506436651E1,-4.640148580E-1,-1.650051177E-1,1.385859698E-1
1.506680261E1,-4.634039998E-1,-1.827196926E-1,1.013242900E-1
1.506923875E1,-4.597389102E-1,-1.979908645E-1,6.711684167E-2
1.507167484E1,-4.499653578E-1,-2.114295065E-1,2.863346599E-2
1.507411099E1,-4.401918054E-1,-2.181488276E-1,-6.795675959E-3
1.507654708E1,-4.218663871E-1,-2.199813724E-1,-4.894413799E-2
1.507898318E1,-4.010975957E-1,-2.169271260E-1,-8.559497446E-2
1.508141932E1,-3.797179163E-1,-2.138728946E-1,-1.234675050E-1
1.508385542E1,-3.534514904E-1,-2.071535736E-1,-1.570640951E-1
1.508629156E1,-3.204657435E-1,-1.967691779E-1,-1.931040883E-1
1.508872766E1,-2.868691385E-1,-1.790546030E-1,-2.267006934E-1
1.509116380E1,-2.489966154E-1,-1.625617296E-1,-2.609081268E-1
1.509359990E1,-2.123457789E-1,-1.472905427E-1,-2.908396423E-1
1.509603599E1,-1.701973230E-1,-1.228566542E-1,-3.189386129E-1
1.509847214E1,-1.286597103E-1,-1.008661538E-1,-3.452814221E-1
1.510090823E1,-8.590039611E-2,-7.582141459E-2,-3.666610718E-1
1.510334438E1,-4.130854458E-2,-5.077667907E-2,-3.855973184E-1
1.510578047E1,3.894151188E-3,-2.451024577E-2,-4.039227366E-1
1.510821662E1,4.543176666E-2,5.344913807E-4,-4.173613787E-1
1.511065271E1,8.696937561E-2,2.313583903E-2,-4.253024161E-1
1.511308880E1,1.260636002E-1,4.207210615E-2,-4.314108789E-1
1.511552495E1,1.645469815E-1,6.161921844E-2,-4.356867969E-1
1.511796104E1,2.018086612E-1,8.544225991E-2,-4.338542521E-1
1.512039719E1,2.372378111E-1,1.123195365E-1,-4.295783341E-1
1.512283328E1,2.665584683E-1,1.318666488E-1,-4.259132445E-1
1.512526943E1,2.964899838E-1,1.514137685E-1,-4.167505503E-1
1.512770552E1,3.277195692E-1,1.685174853E-1,-4.069769979E-1
1.513014162E1,3.564293683E-1,1.801235825E-1,-3.965925872E-1
1.513257776E1,3.802524209E-1,1.813452840E-1,-3.868190348E-1
1.513501386E1,4.034646153E-1,1.801235825E-1,-3.746020794E-1
1.513745000E1,4.260659516E-1,1.764585078E-1,-3.617742956E-1
1.513988609E1,4.419479966E-1,1.660740972E-1,-3.501681983E-1
1.514232224E1,4.572191834E-1,1.556897014E-1,-3.373403847E-1
1.514475833E1,4.731011987E-1,1.446944475E-1,-3.274904788E-1
1.514719448E1,4.889832437E-1,1.324774921E-1,-3.140518367E-1
1.514963057E1,4.981459379E-1,1.172063202E-1,-3.036674559E-1
1.515206667E1,5.060869455E-1,1.007134393E-1,-2.902288139E-1
1.515450281E1,5.115845799E-1,8.238802105E-2,-2.761793137E-1
1.515693891E1,5.109737515E-1,6.406260282E-2,-2.627406716E-1
1.515937505E1,5.103628635E-1,4.634803534E-2,-2.517454326E-1
1.516181115E1,5.085303187E-1,3.046600707E-2,-2.334200144E-1
1.516424724E1,5.042544007E-1,1.336228382E-2,-2.169271260E-1
1.516668339E1,4.938700199E-1,-4.352286924E-3,-1.986017078E-1
1.516911948E1,4.840964675E-1,-2.328855172E-2,-1.790546030E-1
1.517155563E1,4.718795121E-1,-4.283566400E-2,-1.558424085E-1
1.517399172E1,4.596625566E-1,-5.627430230E-2,-1.332410574E-1
1.517642786E1,4.450022280E-1,-6.421531737E-2,-1.069746241E-1
1.517886396E1,4.285093546E-1,-7.032378763E-2,-8.131904155E-2
1.518130011E1,4.126273096E-1,-6.849125028E-2,-5.260922015E-2
1.518373620E1,3.943018913E-1,-6.360447407E-2,-2.512109280E-2
1.518617229E1,3.741439581E-1,-4.833329096E-2,5.421269219E-3
1.518860844E1,3.527642787E-1,-3.000787087E-2,3.779617324E-2
1.519104453E1,3.271087110E-1,-8.628217503E-3,7.078192383E-2
1.519348068E1,3.002314270E-1,8.475505747E-3,1.013242900E-1
1.519591677E1,2.720561028E-1,2.557922900E-2,1.336991936E-1
1.519835292E1,2.378486544E-1,4.023956135E-2,1.642415524E-1
1.520078901E1,2.036412060E-1,5.062396824E-2,1.929513812E-1
1.520322511E1,1.657686681E-1,6.100837141E-2,2.204395086E-1
1.520566125E1,1.248419061E-1,6.589514762E-2,2.485384792E-1
1.520809734E1,8.208259940E-2,6.956022978E-2,2.723615170E-1
1.521053349E1,4.054498672E-2,7.383616269E-2,2.955737114E-1
1.521296958E1,-3.436015919E-3,8.055548370E-2,3.157316744E-1
1.521540573E1,-5.047125369E-2,8.483141661E-2,3.328354061E-1
1.521784182E1,-9.628479928E-2,9.093988687E-2,3.456631899E-1
1.522027792E1,-1.433200389E-1,1.007134393E-1,3.572692871E-1
1.522271406E1,-1.885227412E-1,1.092653051E-1,3.627669215E-1
1.522515016E1,-2.343362868E-1,1.153737754E-1,3.621560633E-1
1.522758630E1,-2.770955861E-1,1.153737754E-1,3.572692871E-1
1.523002240E1,-3.137464225E-1,1.147629321E-1,3.487174213E-1
1.523245854E1,-3.473430276E-1,1.062110662E-1,3.365004957E-1
1.523489464E1,-3.760528564E-1,9.155073017E-2,3.193967640E-1
1.523733073E1,-3.998758793E-1,7.627955079E-2,3.004604876E-1
1.523976688E1,-4.175904691E-1,6.100837141E-2,2.772482932E-1
1.524220297E1,-4.261423051E-1,5.184566230E-2,2.546469569E-1
1.524463912E1,-4.291965663E-1,4.329380020E-2,2.326564491E-1
1.524707521E1,-4.267531633E-1,3.413109109E-2,2.070008665E-1
1.524951136E1,-4.169796109E-1,3.168770298E-2,1.813452840E-1
1.525194745E1,-4.017084241E-1,3.290939704E-2,1.544679999E-1
1.525438354E1,-3.821613193E-1,3.840702027E-2,1.288124174E-1
1.525681969E1,-3.577274382E-1,4.695888236E-2,1.031568274E-1
1.525925578E1,-3.253525198E-1,6.589514762E-2,8.116632700E-2
1.526169193E1,-2.923667729E-1,8.544225991E-2,6.039752439E-2
1.526412802E1,-2.606027126E-1,1.025459841E-1,3.901786730E-2
1.526656417E1,-2.215084881E-1,1.190388575E-1,2.191414498E-2
1.526900026E1,-1.805817187E-1,1.343100369E-1,4.810422193E-3
1.527143636E1,-1.427091956E-1,1.446944475E-1,-1.046075951E-2
1.527387250E1,-1.030041203E-1,1.538571566E-1,-2.267770469E-2
1.527630859E1,-6.390989572E-2,1.654632539E-1,-3.550549597E-2
1.527874474E1,-2.786990628E-2,1.782910377E-1,-4.650074616E-2
1.528118083E1,6.948387716E-3,1.929513812E-1,-5.505260825E-2
1.528361698E1,3.932329267E-2,2.100550979E-1,-6.299362332E-2
1.528605307E1,6.986565888E-2,2.228828967E-1,-7.276718318E-2
1.528848917E1,1.004080176E-1,2.357106805E-1,-8.498412371E-2
1.529092531E1,1.254527569E-1,2.430408597E-1,-9.842276573E-2
1.529336141E1,1.474432498E-1,2.399866134E-1,-1.143047959E-1
1.529579755E1,1.694337577E-1,2.369323820E-1,-1.307976693E-1
1.529823365E1,1.914242655E-1,2.320456058E-1,-1.491230875E-1
1.530066979E1,2.091388255E-1,2.167744190E-1,-1.729461253E-1
1.530310589E1,2.244100124E-1,1.972273141E-1,-1.973800212E-1
1.530554198E1,2.396811992E-1,1.789018959E-1,-2.248681486E-1
1.530797813E1,2.512872815E-1,1.587439328E-1,-2.529671192E-1
1.531041422E1,2.641150951E-1,1.422510594E-1,-2.835094929E-1
1.531285037E1,2.769428790E-1,1.275907159E-1,-3.152735531E-1
1.531528646E1,2.916032076E-1,1.147629321E-1,-3.465031087E-1
1.531772255E1,3.026748300E-1,9.888090193E-2,-3.807105422E-1
1.532015870E1,3.173351586E-1,8.605311066E-2,-4.155288339E-1
1.532259479E1,3.319954872E-1,7.872293890E-2,-4.491254389E-1
1.532503094E1,3.472666740E-1,6.772769243E-2,-4.845545888E-1
1.532746703E1,3.643703759E-1,5.306735635E-2,-5.212054253E-1
1.532990318E1,3.869717419E-1,4.268295318E-2,-5.548020005E-1
1.533233927E1,4.101839364E-1,3.107685409E-2,-5.908420086E-1
1.533477542E1,4.358395338E-1,1.947075687E-2,-6.262711287E-1
1.533721151E1,4.627167881E-1,1.091889478E-2,-6.604785919E-1
1.533964761E1,4.938700199E-1,1.152974181E-2,-6.940752268E-1
1.534208375E1,5.238015056E-1,1.519482583E-2,-7.301151752E-1
1.534451984E1,5.555655956E-1,2.680092305E-2,-7.643226385E-1
1.534695599E1,5.854970813E-1,5.123481527E-2,-7.997517586E-1
1.534939208E1,6.184828281E-1,8.299887180E-2,-8.333483934E-1
1.535182823E1,6.471926570E-1,1.202605516E-1,-8.645015955E-1
1.535426432E1,6.740699410E-1,1.556897014E-1,-8.926005363E-1
1.535670042E1,6.991146803E-1,1.953947693E-1,-9.182561636E-1
1.535913656E1,7.211052179E-1,2.338781506E-1,-9.384140968E-1
1.536157266E1,7.363763452E-1,2.650313675E-1,-9.536852837E-1
1.536400880E1,7.498149872E-1,2.980171144E-1,-9.652913809E-1
1.536644490E1,7.595885396E-1,3.303920031E-1,-9.671239257E-1
1.536888099E1,7.638645172E-1,3.615452349E-1,-9.616262913E-1
1.537131714E1,7.620319724E-1,3.914767504E-1,-9.500201941E-1
1.537375323E1,7.534800768E-1,4.195757210E-1,-9.310839176E-1
1.537618938E1,7.400414348E-1,4.458421469E-1,-9.029849768E-1
1.537862547E1,7.241594195E-1,4.733302593E-1,-8.669449687E-1
1.538106162E1,6.972821355E-1,4.861580729E-1,-8.272398710E-1
1.538349771E1,6.642963886E-1,4.953207672E-1,-7.789829373E-1
1.538593386E1,6.288672686E-1,5.026509166E-1,-7.264500856E-1
1.538836995E1,5.867187977E-1,5.020400882E-1,-6.684195995E-1
1.539080604E1,5.390726924E-1,4.947099090E-1,-6.061131954E-1
1.539324219E1,4.902049303E-1,4.769953489E-1,-5.395308137E-1
1.539567828E1,4.346178174E-1,4.501180649E-1,-4.735593498E-1
1.539811443E1,3.784198761E-1,4.122455418E-1,-4.081986845E-1
1.540055052E1,3.216110766E-1,3.633777499E-1,-3.440597057E-1
1.540298667E1,2.616716921E-1,3.053472638E-1,-2.810660899E-1
1.540542276E1,2.048628926E-1,2.454842478E-1,-2.212030590E-1
1.540785886E1,1.480541080E-1,1.831778288E-1,-1.625617296E-1
1.541029500E1,9.368869662E-2,1.269798726E-1,-1.081963181E-1
1.541273109E1,4.726430774E-2,7.505785674E-2,-5.932854116E-2
1.541516724E1,2.290677221E-4,2.557922900E-2,-1.351499557E-2
1.541760333E1,-4.314108938E-2,-1.840177365E-2,2.496838197E-2
1.542003943E1,-8.101361990E-2,-5.566345528E-2,5.856497958E-2
1.542247557E1,-1.121668294E-1,-9.109259397E-2,8.727480471E-2
1.542491167E1,-1.359898746E-1,-1.210241169E-1,1.117086932E-1
1.542734781E1,-1.561478376E-1,-1.448471546E-1,1.306449622E-1
1.542978391E1,-1.695864648E-1,-1.631725729E-1,1.459161341E-1
1.543222005E1,-1.775274873E-1,-1.753895134E-1,1.581330895E-1
1.543465615E1,-1.793600321E-1,-1.784437597E-1,1.679066420E-1
1.543709229E1,-1.769166440E-1,-1.766112149E-1,1.770693511E-1
1.543952839E1,-1.720298529E-1,-1.650051177E-1,1.837886721E-1
1.544196448E1,-1.616454571E-1,-1.436254680E-1,1.911188364E-1
1.544440063E1,-1.482068151E-1,-1.130831018E-1,2.002815455E-1
1.544683672E1,-1.335464865E-1,-7.826480269E-2,2.094442546E-1
1.544927287E1,-1.170536056E-1,-3.550549597E-2,2.179961205E-1
1.545170896E1,-1.005607322E-1,7.864658721E-3,2.283805162E-1
1.545414510E1,-8.467870206E-2,5.734328553E-2,2.399866134E-1
1.545658120E1,-6.635328382E-2,1.098761484E-1,2.552577853E-1
1.545901729E1,-4.863871261E-2,1.599656194E-1,2.699181437E-1
1.546145344E1,-3.458922729E-2,2.070008665E-1,2.858001590E-1
1.546388953E1,-2.237228118E-2,2.479276359E-1,3.041255772E-1
1.546632568E1,-1.137703005E-2,2.815242410E-1,3.224509954E-1
1.546876177E1,-2.214321401E-3,3.145099878E-1,3.419981003E-1
1.547119792E1,4.504998680E-3,3.407764137E-1,3.584909737E-1
1.547363401E1,1.000262424E-2,3.676536977E-1,3.755947053E-1
1.547607011E1,1.183516532E-2,3.908658922E-1,3.914767504E-1
1.547850625E1,1.305686031E-2,4.104129970E-1,4.049153626E-1
1.548094234E1,1.183516532E-2,4.262950420E-1,4.152997732E-1
1.548337849E1,9.391776286E-3,4.366794229E-1,4.207974076E-1
1.548581458E1,4.504998680E-3,4.415661991E-1,4.238516390E-1
1.548825068E1,-1.603474026E-3,4.397336841E-1,4.238516390E-1
1.549068682E1,-5.879404955E-3,4.305709600E-1,4.183540046E-1
1.549312292E1,-1.198787708E-2,4.116346836E-1,4.110238552E-1
1.549555906E1,-1.931804419E-2,3.841465712E-1,4.006394446E-1
1.549799516E1,-2.603736520E-2,3.481065929E-1,3.896442056E-1
1.550043130E1,-3.458922729E-2,3.053472638E-1,3.737621605E-1
1.550286740E1,-4.436278343E-2,2.613662779E-1,3.591018319E-1
1.550530349E1,-5.108210072E-2,2.161635756E-1,3.444415033E-1
1.550773964E1,-5.963396281E-2,1.740151197E-1,3.310028613E-1
1.551017573E1,-6.757497787E-2,1.367534250E-1,3.187859058E-1
1.551261188E1,-7.246175408E-2,1.062110662E-1,3.096232116E-1
1.551504797E1,-7.734853774E-2,8.055548370E-2,3.004604876E-1
1.551748412E1,-8.467870206E-2,5.795413256E-2,2.943520248E-1
1.551992021E1,-9.200886637E-2,4.085041210E-2,2.894652486E-1
1.552235630E1,-9.750649333E-2,2.863346599E-2,2.845784724E-1
1.552479245E1,-1.023932695E-1,1.763821393E-2,2.815242410E-1
1.552722854E1,-1.078908965E-1,7.864658721E-3,2.784699798E-1
1.552966469E1,-1.115559787E-1,1.756185899E-3,2.754157484E-1
1.553210078E1,-1.139993668E-1,-2.519744914E-3,2.729723752E-1
1.553453693E1,-1.194969937E-1,-1.229330152E-2,2.705289721E-1
1.553697302E1,-1.213295385E-1,-1.718007959E-2,2.656421959E-1
1.553940917E1,-1.262163222E-1,-2.206685767E-2,2.613662779E-1
1.554184526E1,-1.317139417E-1,-2.451024577E-2,2.522035539E-1
1.554428136E1,-1.384332627E-1,-2.267770469E-2,2.454842478E-1
1.554671750E1,-1.445417255E-1,-1.840177365E-2,2.363215387E-1
1.554915359E1,-1.482068151E-1,-8.628217503E-3,2.253262848E-1
1.555158974E1,-1.555369794E-1,2.367033157E-3,2.143310308E-1
1.555402583E1,-1.592020690E-1,1.885990985E-2,2.033357769E-1
1.555646198E1,-1.653105468E-1,3.596363217E-2,1.905079931E-1
1.555889807E1,-1.720298529E-1,5.612159148E-2,1.789018959E-1
1.556133417E1,-1.793600321E-1,8.055548370E-2,1.654632539E-1
1.556377031E1,-1.885227412E-1,1.019351333E-1,1.520246118E-1
1.556620641E1,-1.958529055E-1,1.282015741E-1,1.379751265E-1
1.556864255E1,-2.037939131E-1,1.532463133E-1,1.275907159E-1
1.557107865E1,-2.141783237E-1,1.709608734E-1,1.147629321E-1
1.557351474E1,-2.239518762E-1,1.892862916E-1,1.031568274E-1
1.557595089E1,-2.325037420E-1,2.033357769E-1,8.910734206E-2
1.557838698E1,-2.392230630E-1,2.186069638E-1,7.811209559E-2
1.558082313E1,-2.441098392E-1,2.344889939E-1,6.772769243E-2
1.558325922E1,-2.459423840E-1,2.509818673E-1,5.673243850E-2
1.558569537E1,-2.483857721E-1,2.631988227E-1,5.062396824E-2
1.558813146E1,-2.453315258E-1,2.723615170E-1,4.390464723E-2
1.559056755E1,-2.392230630E-1,2.833567858E-1,3.474193811E-2
1.559300370E1,-2.300603539E-1,2.888543904E-1,2.741177008E-2
1.559543979E1,-2.196759433E-1,2.882435620E-1,2.130329795E-2
1.559787594E1,-2.050156146E-1,2.809133828E-1,1.458397787E-2
1.560031203E1,-1.903552711E-1,2.662530541E-1,6.032116711E-3
1.560274818E1,-1.720298529E-1,2.454842478E-1,-1.908897655E-3
1.560518427E1,-1.530935913E-1,2.234937400E-1,-9.849912487E-3
1.560762036E1,-1.329356283E-1,2.015032321E-1,-1.901262067E-2
1.561005651E1,-1.115559787E-1,1.795127392E-1,-2.878617682E-2
1.561249261E1,-9.078717232E-2,1.605764776E-1,-3.733803704E-2
1.561492875E1,-7.429429889E-2,1.398076713E-1,-4.527905211E-2
1.561736484E1,-5.413633958E-2,1.239256412E-1,-5.199837312E-2
1.561980099E1,-3.336753324E-2,1.135412306E-1,-5.810684711E-2
1.562223708E1,-1.504211407E-2,1.037676781E-1,-6.299362332E-2
1.562467318E1,3.894151188E-3,9.704835713E-2,-6.543701142E-2
1.562710932E1,2.221956849E-2,9.338327497E-2,-6.482616812E-2
1.562954542E1,3.871244565E-2,9.765920788E-2,-6.116108224E-2
1.563198156E1,5.092938989E-2,1.062110662E-1,-5.566345528E-2
1.563441766E1,6.314633787E-2,1.190388575E-1,-4.711159319E-2
1.563685380E1,7.475243509E-2,1.355317384E-1,-3.489464894E-2
1.563928990E1,8.147175610E-2,1.520246118E-1,-2.267770469E-2
1.564172599E1,8.758022636E-2,1.617981642E-1,-6.184828468E-3
1.564416214E1,8.819106966E-2,1.660740972E-1,9.086352773E-3
1.564659823E1,8.758022636E-2,1.630198658E-1,2.557922900E-2
1.564903438E1,8.758022636E-2,1.624090075E-1,4.512634128E-2
1.565147047E1,8.452598751E-2,1.599656194E-1,6.650599837E-2
1.565390662E1,7.597412914E-2,1.593547761E-1,9.032903612E-2
1.565634271E1,6.986565888E-2,1.691283286E-1,1.165954694E-1
1.565877880E1,6.131379306E-2,1.795127392E-1,1.453052908E-1
1.566121495E1,4.787515476E-2,1.874537468E-1,1.782910377E-1
1.566365104E1,3.504735976E-2,1.874537468E-1,2.131093442E-1
1.566608719E1,1.855448633E-2,1.776801944E-1,2.497601658E-1
1.566852328E1,4.504998680E-3,1.624090075E-1,2.888543904E-1
1.567095943E1,-1.015533600E-2,1.391968131E-1,3.303920031E-1
1.567339552E1,-2.848075330E-2,1.074327603E-1,3.713187873E-1
1.567583162E1,-4.680617154E-2,7.322531193E-2,4.073587656E-1
1.567826776E1,-6.513158977E-2,3.840702027E-2,4.421770573E-1
1.568070386E1,-8.223531395E-2,5.421269219E-3,4.745519757E-1
1.568314000E1,-9.628479928E-2,-2.206685767E-2,5.014292598E-1
1.568557609E1,-1.115559787E-1,-4.955498502E-2,5.246414542E-1
1.568801224E1,-1.243837699E-1,-7.337802649E-2,5.423560143E-1
1.569044833E1,-1.341573298E-1,-9.231429547E-2,5.545729399E-1
1.569288443E1,-1.402658075E-1,-1.081963181E-1,5.588488579E-1
1.569532057E1,-1.433200389E-1,-1.179698780E-1,5.576272011E-1
1.569775667E1,-1.420983374E-1,-1.295759678E-1,5.502970219E-1
1.570019281E1,-1.414874941E-1,-1.509556323E-1,5.368583798E-1
1.570262891E1,-1.335464865E-1,-1.778329015E-1,5.203655362E-1
1.570506505E1,-1.243837699E-1,-2.126512080E-1,4.965424538E-1
1.570750115E1,-1.127776727E-1,-2.486911863E-1,4.721085727E-1
1.570993724E1,-9.811734408E-2,-2.810660899E-1,4.433987439E-1
1.571237339E1,-8.467870206E-2,-3.091650605E-1,4.110238552E-1
1.571480948E1,-6.757497787E-2,-3.299338818E-1,3.810923398E-1
1.571724563E1,-5.108210072E-2,-3.476484418E-1,3.529933691E-1
1.571968172E1,-3.703261539E-2,-3.580328524E-1,3.200076222E-1
1.572211787E1,-2.053973824E-2,-3.641413152E-1,2.919086218E-1
1.572455396E1,-5.879404955E-3,-3.623087704E-1,2.656421959E-1
1.572699005E1,1.000262424E-2,-3.555894494E-1,2.424300015E-1
1.572942620E1,2.588465251E-2,-3.409291208E-1,2.222720534E-1
1.573186229E1,3.871244565E-2,-3.293230236E-1,2.063900232E-1
1.573429844E1,4.970769584E-2,-3.152735531E-1,1.929513812E-1
1.573673453E1,6.192464009E-2,-2.920613587E-1,1.850103587E-1
1.573917063E1,7.108735293E-2,-2.694599926E-1,1.856212169E-1
1.574160677E1,7.475243509E-2,-2.486911863E-1,1.880646050E-1
1.574404286E1,7.780666649E-2,-2.212030590E-1,1.972273141E-1
1.574647901E1,7.536327839E-2,-1.888281554E-1,2.082225531E-1
1.574891511E1,6.742226332E-2,-1.533990204E-1,2.253262848E-1
1.575135125E1,5.398362502E-2,-1.094180122E-1,2.497601658E-1
1.575378734E1,3.749075159E-2,-5.322006717E-2,2.760266066E-1
1.575622344E1,1.672194339E-2,5.421269219E-3,3.077906668E-1
1.575865958E1,-7.711946499E-3,6.467345357E-2,3.426089585E-1
1.576109568E1,-3.397838026E-2,1.141520813E-1,3.817031682E-1
